file,cluster_id,nearest_dist
window_19550.csv,9,4.170308941181087
window_19575.csv,9,5.180525159185648
window_19600.csv,9,5.968176397396384
window_19625.csv,9,7.212659884688828
window_19650.csv,8,6.833934206742607
window_19675.csv,8,6.66391485585392
window_19700.csv,8,4.581399784663206
window_19725.csv,8,5.190118320777967
window_1975.csv,6,9.446274795167481
window_19750.csv,1,4.439002144455126
window_19775.csv,1,3.7320189460264044
window_19800.csv,1,5.07404008675658
window_19825.csv,1,2.519084074154194
window_19850.csv,1,3.5115835604442234
window_19875.csv,1,3.7026432838444006
window_19900.csv,1,3.0651604159388857
window_19925.csv,1,3.5221755963737498
window_19950.csv,1,3.7550956974506793
window_19975.csv,1,3.8462601925113797
window_2000.csv,6,9.159225133079625
window_20000.csv,1,4.013652727291526
window_20025.csv,1,4.497533501466041
window_20050.csv,1,5.150243730725373
window_20075.csv,1,5.49069354634513
window_20100.csv,1,5.818579441288481
window_20125.csv,1,6.217315665700093
window_20150.csv,1,6.6151333889192
window_20175.csv,1,6.894114331839407
window_20200.csv,1,8.36497576230253
window_20225.csv,1,8.96518865701752
window_2025.csv,6,10.221637460540967
window_20250.csv,1,9.545332057787611
window_20275.csv,1,8.79836619832613
window_20300.csv,1,7.596734987987927
window_20325.csv,1,2.264855552915345
window_20350.csv,0,7.847956685601668
window_20375.csv,0,11.208845332591828
window_20400.csv,0,15.004913228318673
window_20425.csv,1,14.154229922905442
window_20450.csv,1,11.277092682265334
window_20475.csv,1,8.928732925757831
window_2050.csv,6,7.6514390908079175
window_20500.csv,1,6.953140037030016
window_20525.csv,1,5.3786263800567555
window_20550.csv,1,3.863858626867325
window_20575.csv,1,2.692493754776437
window_20600.csv,1,3.852140599959436
window_20625.csv,1,1.8924269020537523
window_20650.csv,1,3.9428633729432696
window_20675.csv,1,2.285069638508081
window_20700.csv,1,4.836080796500674
window_20725.csv,1,6.416391189404614
window_2075.csv,6,5.867020351457545
window_20750.csv,1,6.235000341767532
window_20775.csv,1,5.667418822257571
window_20800.csv,1,4.653916193101287
window_20825.csv,1,7.001552853580716
window_20850.csv,1,3.5694349835492574
window_20875.csv,1,5.986320054998726
window_20900.csv,1,7.291481508444533
window_20925.csv,1,7.450431250050351
window_20950.csv,1,4.062795228924908
window_20975.csv,1,9.814719949305205
window_2100.csv,6,5.098708017480273
window_21000.csv,8,10.714894892214565
window_21025.csv,1,6.689323792690038
window_21050.csv,1,7.814334549139766
window_21075.csv,1,7.770342595555448
window_21100.csv,1,8.442558920603219
window_21125.csv,8,16.561970497440626
window_21150.csv,2,7.431348174271448
window_21175.csv,2,5.158795399617382
window_21200.csv,2,4.79675401897488
window_21225.csv,2,5.558033023921943
window_2125.csv,6,4.967232796299597
window_21250.csv,2,6.618227179235492
window_21275.csv,2,8.027031288848066
window_21300.csv,2,9.330758618419173
window_21325.csv,2,11.01123874642447
