file,window_idx,prototype_id,nearest_dist,top3_sensors,viol_count_AltMSL,viol_sev_AltMSL,viol_count_E1 RPM,viol_sev_E1 RPM,viol_count_E1 FFlow,viol_sev_E1 FFlow,viol_count_E1 CHT1,viol_sev_E1 CHT1,viol_count_E1 EGT1,viol_sev_E1 EGT1,viol_count_NormAc,viol_sev_NormAc,viol_count_IAS,viol_sev_IAS
window_15850.csv,15850,1,22.49350298248423,"AltMSL, E1 FFlow, E1 RPM",30,3582179200.139398,30,3154293029.53124,30,3216809212.833002,30,216863561.90624693,30,500751955.2144768,28,8912802103.760818,30,926079486.5441283
window_15875.csv,15875,1,24.189962449311835,"NormAc, AltMSL, E1 RPM",30,5331699492.622907,30,4036426575.4757357,30,3418901315.1718254,30,986664616.0826038,30,1660766754.7048087,30,7492607484.008621,30,1534542831.7480483
window_15900.csv,15900,0,22.26702419038464,"IAS, E1 FFlow, E1 RPM",26,302.082178959768,29,799.0095339507823,30,311.08827873062216,0,20.249232028869883,29,616.5839742039828,21,124.48979567599955,30,6590217981.730781
window_15925.csv,15925,0,28.30350993708622,"IAS, E1 FFlow, E1 RPM",20,261.46282634079796,30,2956.025043657142,30,6793.739387310777,0,11.431030312898669,30,435.475953587928,17,103.29224748273651,30,5523449392.83601
window_15950.csv,15950,1,24.571361272520473,"E1 FFlow, AltMSL, E1 EGT1",30,5938508712.564906,30,2276508545.4074483,30,6716372172.317018,30,2099454738.0504377,30,2600277569.2339816,29,6511191730.198703,30,1857726111.8615134
window_15975.csv,15975,2,17.048317667757217,"E1 CHT1, AltMSL, IAS",30,3894383392.446743,30,166508654.27700296,29,118056029.32069471,30,4731814552.125736,30,67225746.95992151,27,5684272346.285893,30,827799453.7417496
window_1600.csv,1600,4,46.76162978325899,"AltMSL, NormAc, E1 FFlow",30,19590746103.750614,30,116164934.87549646,30,5217641682.229084,30,2164343369.9835625,30,4344877744.065627,30,10948640056.321814,30,3787047753.6454415
window_16000.csv,16000,1,13.98844104959739,"E1 FFlow, E1 RPM, E1 EGT1",30,739490062.2285453,30,1965606233.7607005,30,5006742563.377869,30,394477683.8762025,30,1764334992.7297595,28,3625881834.035641,30,1224448985.8256166
window_16025.csv,16025,1,13.961051312214174,"E1 CHT1, IAS, E1 FFlow",30,184119894.54078707,30,274639964.04346466,30,282259804.56138366,30,981116930.4118711,30,251607843.92400032,28,5671704552.8417015,30,418889353.9253743
window_16050.csv,16050,1,18.488133136221283,"E1 CHT1, IAS, AltMSL",30,522182609.79208076,30,357842998.6468545,30,125058274.46513018,30,1206692031.7291627,30,63984293.42814551,28,8207370752.522826,30,1067719048.5558505
window_16075.csv,16075,1,21.199341385078387,"E1 CHT1, IAS, AltMSL",30,448229367.7465824,30,182941617.1016594,30,59191897.512403585,30,1057723650.0679435,30,37980985.94694252,29,9652943089.240921,30,523467028.64710104
window_16100.csv,16100,1,16.659353342395338,"E1 CHT1, AltMSL, E1 RPM",30,226466290.41372788,30,72205610.68990247,27,53600882.27083441,30,810973257.1710749,30,41285416.15445149,28,6857065848.248002,29,222805768.7047468
window_16125.csv,16125,1,8.5280003092168,"E1 CHT1, IAS, AltMSL",30,325822486.600574,30,89568030.47596826,29,54606112.051108666,30,502924047.506717,30,36168694.62027425,28,3773705577.624173,30,348352703.0898097
window_16150.csv,16150,1,9.580347999487481,"AltMSL, IAS, E1 CHT1",30,534759596.1193525,30,89318006.25254378,30,48339466.774393275,30,186566351.6010776,30,40783124.118832834,29,3953303473.7761927,30,341016954.13163614
window_16175.csv,16175,1,8.350641115537433,"AltMSL, IAS, E1 CHT1",30,888218520.9763073,30,79173566.71765815,29,51362416.5867739,30,86364411.34128784,30,40853372.685694546,28,3648843522.5713806,30,322980291.5451502
window_16200.csv,16200,1,9.48723936625721,"AltMSL, E1 CHT1, IAS",30,652516523.5345497,30,74468101.00468603,28,44272393.01641305,30,297326226.2195884,30,99316165.09882593,29,3981336253.6170096,30,232319998.32942897
window_16225.csv,16225,1,14.8564492972601,"E1 RPM, AltMSL, E1 CHT1",30,1125438221.7212613,30,1645447424.9351785,28,1783210040.4676003,30,440148078.0103235,30,130434677.6536701,29,5564744113.894174,30,248301928.33798316
window_1625.csv,1625,4,47.29447900760258,"AltMSL, E1 FFlow, E1 EGT1",30,18859361686.753754,30,343942295.94596064,30,4646419091.898113,30,2468620767.9386315,30,4261744302.9116116,29,11619051491.950296,30,4003016990.048979
window_16250.csv,16250,1,21.114598560401515,"E1 RPM, E1 FFlow, AltMSL",30,2800347494.358008,30,3573090213.3144817,30,3280732090.44651,30,738803940.1173868,30,494653628.4839945,29,8022793165.597609,30,1253284420.716447
window_16275.csv,16275,1,23.403182535304435,"NormAc, AltMSL, E1 RPM",30,4960276128.119523,30,3544551518.943916,30,2992269619.181695,30,1271342396.0733268,30,993789667.7223375,30,8166401617.813842,30,2275728552.264298
window_16300.csv,16300,1,21.245781416631324,"AltMSL, E1 RPM, E1 FFlow",30,6511502336.320861,30,3160180225.415183,30,2696032907.2494297,30,1736594608.5754402,30,267430538.8383682,29,6191494512.093711,30,2686946206.683105
window_16325.csv,16325,0,20.71104563867201,"IAS, E1 FFlow, E1 RPM",17,75.31260191526759,30,1429.8572695932837,30,2378.6339428903625,0,16.715536030626467,28,448.8655231610569,28,107.80936611017549,30,5272653959.810947
window_16350.csv,16350,1,23.79880553950866,"AltMSL, E1 FFlow, E1 EGT1",30,6977993125.656793,30,2073864337.825383,30,6722734987.2847185,30,2169057086.0317864,30,3809617307.7185006,29,5029766073.273142,30,3198363391.9696264
window_16375.csv,16375,2,20.524266417705476,"AltMSL, E1 CHT1, IAS",30,5456678484.167409,30,180025320.8835572,29,223185233.95602864,30,5130579743.341892,29,141907188.26117307,27,6287386978.091387,30,830550858.8264326
window_16400.csv,16400,2,17.944228270838366,"E1 CHT1, AltMSL, IAS",30,2640820165.0383644,30,124419380.17813244,30,103161123.29985796,30,4043901071.550751,30,49040168.74874221,29,6992994121.603999,30,581316050.2916287
window_16425.csv,16425,1,19.464755649380738,"E1 FFlow, IAS, E1 EGT1",30,358620239.67245364,30,842911412.8255984,30,2223616205.985521,30,719648293.8857408,30,853109953.1902719,28,7272910142.795412,30,1297281500.266341
window_16450.csv,16450,1,10.765750746609465,"E1 CHT1, AltMSL, IAS",30,348129709.68078935,30,220179266.32892606,30,314841266.0417331,30,1333016249.5580866,30,126763762.31693329,28,4590195214.459118,30,324638324.12643754
window_16475.csv,16475,1,14.570930500216985,"E1 CHT1, IAS, AltMSL",30,198763223.15864933,30,98579407.03750183,30,72484899.09387809,30,1335285221.107925,30,85628323.44712472,28,5824603240.270489,30,223789801.7316722
window_1650.csv,1650,4,47.75555250018272,"AltMSL, NormAc, E1 EGT1",30,22334322386.270683,30,308428761.75985,30,3428845521.7814426,30,2794896285.3372464,30,4060653759.557319,30,10469647318.360567,30,1583145691.0951085
window_16500.csv,16500,1,21.857266221319197,"E1 CHT1, E1 FFlow, E1 RPM",30,387025837.48128736,30,772976049.930961,30,938788431.4995883,30,997734857.041122,30,98168874.127037,28,8056774462.880273,30,213658911.8832711
window_16525.csv,16525,1,23.179722414719492,"E1 FFlow, E1 RPM, AltMSL",30,1720891328.0101492,30,3110767812.108735,30,3279156904.303773,30,492563110.78428346,30,701248922.4226958,29,8345216079.367301,30,555231050.0225769
window_16550.csv,16550,1,20.579063171670747,"AltMSL, E1 RPM, E1 FFlow",30,3379989140.328992,30,3233381861.4853597,30,3054464194.821802,30,345362771.7740822,30,731540471.6008477,29,7100557731.512149,30,1612245807.6781447
window_16575.csv,16575,1,22.216098667759578,"AltMSL, E1 RPM, E1 FFlow",30,5254053275.865051,30,3117868274.5536175,30,2810628020.9650135,30,1148363446.9653084,30,185552425.32902294,29,8194412601.525388,30,2381829815.052232
window_16600.csv,16600,1,22.79258113787025,"AltMSL, E1 FFlow, E1 RPM",30,6257695937.712469,30,2557303422.4192753,30,5217723942.533664,30,1594614194.454476,30,1384300097.228364,29,6743737142.28563,30,2064419913.7879987
window_16625.csv,16625,2,21.26492090874038,"NormAc, E1 CHT1, AltMSL",30,4677510592.28034,30,251266055.4336095,30,185066664.48799467,30,4884012687.941337,30,145660831.6201248,30,8025133401.816408,30,1096466064.2864132
window_16650.csv,16650,2,18.52439001084082,"NormAc, E1 CHT1, AltMSL",30,1678727476.103208,30,249542954.63693196,28,83938250.53961113,30,3960199020.2937036,30,169024928.63033566,30,7382155548.153871,30,1110272853.2303119
window_16675.csv,16675,1,21.8174540455286,"E1 FFlow, E1 RPM, E1 EGT1",30,945592152.5095004,30,1122378888.450937,30,2542901250.536037,30,636575982.6654785,30,970355976.8911701,29,8496467779.747065,30,837409831.1472818
window_16700.csv,16700,1,13.794271511148871,"AltMSL, E1 CHT1, E1 FFlow",30,1180836820.3798747,30,332046403.7797382,30,492528646.7238742,30,1178471506.246684,30,275224682.7821502,29,5985918964.435124,30,309012105.75121975
window_16725.csv,16725,1,12.964269472574612,"E1 CHT1, AltMSL, E1 FFlow",30,1044145366.5049859,30,491201279.6387682,30,645255601.6134826,30,1112640712.1125233,30,238902479.4013494,28,5377555967.417644,30,399958698.4736941
window_1675.csv,1675,4,52.907769154510895,"AltMSL, E1 EGT1, E1 FFlow",30,26231224947.090286,30,211584987.27144566,30,3899066794.492864,30,2672387757.9798613,30,4124782340.1572933,29,8616427396.167852,30,856689833.1608208
window_16750.csv,16750,1,15.622428115825217,"AltMSL, E1 CHT1, IAS",30,916760398.7620686,30,473603367.9270611,30,511614241.44091755,30,734395386.0934672,30,125591280.27731465,29,6809704297.999521,30,587008514.5621221
window_16775.csv,16775,1,18.879851771677906,"IAS, AltMSL, E1 CHT1",30,443679157.0547771,30,129088911.6177369,30,119519936.16773064,30,346383586.22215354,30,84211833.15100157,29,7774300573.690742,30,449296210.8141261
window_16800.csv,16800,1,14.939606534846765,"AltMSL, IAS, E1 FFlow",30,818915579.706011,30,164438951.6561035,30,273062201.36130965,30,51560923.88513276,30,209036139.97360414,29,6405000354.477477,30,785244525.5138531
window_16825.csv,16825,1,17.852333984350572,"AltMSL, IAS, E1 FFlow",30,1320886280.5128734,30,156720515.86811522,30,432692493.39752173,30,291952836.0237207,30,118356348.35566449,28,7430599492.6706,30,614772881.6135364
window_16850.csv,16850,1,18.319362524885598,"AltMSL, E1 FFlow, E1 RPM",30,1907021964.528762,30,908779654.2271951,30,1400893776.2716005,30,571716610.6506652,30,423894449.70801896,28,7202202661.122585,30,771354722.5291502
window_16875.csv,16875,1,19.852786732140167,"AltMSL, E1 FFlow, E1 RPM",30,3316058423.892433,30,3035106330.0411873,30,3229326340.7915726,30,951642720.0890491,30,442060485.3713235,26,6663243775.5425625,30,620191455.0870758
window_16900.csv,16900,1,21.366975281387653,"AltMSL, E1 RPM, E1 FFlow",30,4793480162.458402,30,3602380132.056112,30,3212830938.010198,30,1533093430.7006016,30,503548685.906909,29,7443939744.514074,30,1744415304.1170278
window_16925.csv,16925,1,20.50457910635491,"AltMSL, IAS, E1 RPM",30,6319082977.411453,30,2381064796.243205,30,2113814552.1389692,30,2057065654.7032635,30,525453099.72679305,29,6077922081.543867,30,2620522516.882923
window_16950.csv,16950,0,19.11895768277314,"IAS, E1 RPM, E1 FFlow",29,305.4518355154776,30,1519.4560302555333,30,1038.6200971003746,0,13.09476635653816,29,898.1696547107974,22,66.7096362498996,30,5978916592.088843
window_16975.csv,16975,0,27.4916710798665,"IAS, E1 FFlow, E1 RPM",17,408.8642643394013,30,3189.575314379914,30,6930.62596128982,0,12.642160507436515,30,473.59356386380995,17,89.11993280689977,30,5435204931.675986
window_1700.csv,1700,4,56.023096870337646,"AltMSL, E1 EGT1, E1 FFlow",30,28676306188.235413,30,287773889.49370587,30,3944533517.9265614,30,2229167615.680055,30,3964101042.8725147,28,7010261441.584736,30,539596863.7904407
window_17000.csv,17000,1,23.427782153514723,"E1 FFlow, NormAc, AltMSL",30,5367298884.212784,30,2416061062.5176954,30,6729411702.97338,30,1736240695.8637176,30,2397600740.7862663,30,6371203405.496514,30,1352669530.0992618
window_17025.csv,17025,2,26.350273723236587,"E1 CHT1, AltMSL, IAS",30,3029733203.961311,30,283062043.9010093,30,151554193.68028224,30,4218442994.5397706,30,131970894.73429936,29,10579578015.468912,30,1233193365.8495805
window_17050.csv,17050,4,20.863181144373016,"E1 FFlow, E1 CHT1, AltMSL",30,2612816861.4261875,30,1678952908.4391582,30,4500814727.691592,30,3346434556.8052664,30,1212769960.48962,27,5770291260.899532,30,1010194686.2081805
window_17075.csv,17075,1,15.325001151692344,"E1 CHT1, AltMSL, IAS",30,658832677.8000168,30,252312710.68071166,30,241093381.8348092,30,1058885499.7792029,30,137451358.74472052,28,6419362873.496383,30,416359833.8468223
window_17100.csv,17100,1,16.33584088972257,"E1 CHT1, IAS, AltMSL",30,466595867.66704744,30,182614440.37235108,30,225256496.30528808,30,979649232.5117759,30,87393545.16884351,29,6383401758.032761,30,482394183.20459676
window_17125.csv,17125,1,15.261472171274159,"NormAc, E1 CHT1, IAS",30,220675906.05538467,30,79313154.77929947,30,209007560.5919724,30,697345064.4379145,30,81882821.4122832,30,6535760178.550674,30,428097777.88083494
window_17150.csv,17150,1,19.306717005760575,"NormAc, E1 CHT1, AltMSL",30,298837950.7694853,30,90858504.00265054,30,218757171.3841229,30,316760435.4716908,30,61549358.06629194,30,7173457280.52838,30,275688328.3959926
window_17175.csv,17175,1,21.015602730169647,"E1 FFlow, E1 RPM, AltMSL",30,1090286568.2115762,30,2410852755.091421,30,2670724320.502246,30,105153781.99826968,30,549525368.4713733,29,8012595316.563895,30,482464815.1906307
window_17200.csv,17200,1,21.014877425100995,"E1 RPM, E1 FFlow, AltMSL",30,2381955281.890787,30,3953282056.601411,30,3444279058.4201417,30,714910754.4927974,30,643692266.2918962,27,7063534760.018423,30,1737841585.8831325
window_17225.csv,17225,1,19.649586192592388,"AltMSL, E1 RPM, E1 FFlow",30,4455479455.793898,30,4119097174.2035837,30,3410546230.907609,30,1440262418.4393976,30,440252192.19961154,28,6022660889.037996,30,2540692827.5983925
window_1725.csv,1725,4,59.14405224244641,"AltMSL, E1 EGT1, E1 FFlow",30,30712890464.413727,29,127086362.7085891,30,2727975911.590546,30,1721935925.1889489,30,2841563482.906188,27,7166739130.677354,30,585029805.5454293
window_17250.csv,17250,1,22.327341661567566,"AltMSL, E1 RPM, E1 FFlow",30,6433142137.373133,30,3293637442.3689375,30,2801646630.0013943,30,2003679387.5250013,30,475436660.3429986,28,6987753626.779461,30,2773718492.4090877
window_17275.csv,17275,0,18.513856618547607,"IAS, E1 FFlow, AltMSL",30,174.0020966741147,29,1428.53691019405,30,952.098740410545,0,11.80394843476581,29,796.1151298107159,18,72.28425125627638,30,4776531623.235868
window_17300.csv,17300,2,26.436627526438972,"AltMSL, E1 CHT1, IAS",30,7948057863.071602,30,1742740733.6737838,30,1978719561.7564154,30,6091536745.804172,30,2661193945.917818,26,5068498584.545825,30,2870862117.7333126
window_17325.csv,17325,2,22.236943704814703,"NormAc, AltMSL, E1 CHT1",30,6094973388.469949,30,188985284.9985056,30,244022566.79434252,30,5428268328.981124,30,220559882.11213017,30,7870306903.085838,30,741884093.2520348
window_17350.csv,17350,2,15.943692924237764,"E1 CHT1, AltMSL, IAS",30,2829067879.683052,30,242157749.26107916,30,145544868.9070545,30,4231292788.467441,30,106713487.334929,29,5880675656.476825,30,935847534.013085
window_17375.csv,17375,1,17.64983359377989,"E1 FFlow, E1 RPM, E1 EGT1",30,189648330.05519354,30,1223572135.955227,30,2827764252.026419,30,549488773.3067026,30,1186890136.692717,26,5568431624.071549,30,665719609.3788563
window_17400.csv,17400,1,16.08069370351111,"E1 CHT1, AltMSL, IAS",30,213813070.58602098,30,57382562.69100429,29,49892260.711421184,30,1129448516.6618476,30,155488626.90815413,29,7004486960.795892,30,189077265.44055727
window_17425.csv,17425,1,12.701053780429765,"E1 CHT1, AltMSL, IAS",30,217758331.11082146,30,35771374.86310145,29,48277170.399506114,30,1105359794.8334262,30,23346972.25220142,25,4808602591.394457,30,117164476.44699346
window_17450.csv,17450,1,11.968685507949417,"E1 CHT1, AltMSL, IAS",30,314052874.07813746,30,56872171.010212444,28,37764499.915084146,30,810412703.9661944,30,34458435.21284449,27,4880417001.609114,30,192936462.52783194
window_17475.csv,17475,1,19.233784822662155,"NormAc, E1 CHT1, AltMSL",30,337061350.1180953,30,75102499.05965467,30,49477173.092422575,30,462889144.7388802,30,57891947.476791166,30,8441221124.625304,30,285083040.1811887
window_1750.csv,1750,4,62.22689028957137,"AltMSL, E1 FFlow, E1 EGT1",30,32825272156.596615,30,130419795.45345041,30,2825468677.8608274,30,1222405236.112022,30,2402998942.667748,29,6559543597.125165,30,434561658.22040516
window_17500.csv,17500,1,13.280359186622576,"IAS, AltMSL, E1 CHT1",30,311594992.5279437,30,111721853.20902775,28,53259313.321335636,30,188337392.97885305,30,69606300.77434027,29,5617493515.699388,30,367579325.0613328
window_17550.csv,17550,1,15.144443355133486,"IAS, E1 CHT1, AltMSL",30,127337092.06945843,29,44460548.182025686,30,54124899.73128473,30,150926675.33871022,30,47256558.33702856,28,5401792564.275867,30,165023907.707898
window_17575.csv,17575,1,22.103762568823523,"AltMSL, E1 CHT1, IAS",30,394800421.73544925,30,61483824.37620723,27,43706975.30273666,30,279796923.9105684,30,46000306.68277473,29,7918565305.669159,30,206853674.39242905
window_17600.csv,17600,1,20.810180689703877,"AltMSL, E1 CHT1, IAS",30,394496432.08602625,30,66449723.99327316,28,49507305.00021147,30,380691834.11864305,30,65694832.76606498,26,7471670854.692324,30,219760419.03408036
window_17625.csv,17625,1,14.26858148346979,"AltMSL, E1 CHT1, IAS",30,467950529.9154916,30,88512140.18496513,28,53046387.59327935,30,458034198.4894944,30,83237050.86050858,29,5896281713.63891,30,252024079.71779147
window_17650.csv,17650,1,25.34185985569024,"E1 FFlow, E1 RPM, AltMSL",30,625423525.1821167,30,2433914434.929134,30,2557724977.6191907,30,562766446.749071,30,218741926.80015945,28,8815144324.396545,30,376738660.30014324
window_17675.csv,17675,1,23.14506632067478,"E1 RPM, E1 FFlow, IAS",30,1288335201.583618,30,3242930936.3144326,30,3135942980.058423,30,963727896.1437635,30,458111319.6264721,29,8868296973.628296,30,1355594223.6167662
window_17700.csv,17700,1,18.132087037517778,"AltMSL, E1 RPM, E1 FFlow",30,3416297898.662967,30,2847089586.1785455,30,2723812754.6822643,30,1551908353.1279745,30,217707137.61874893,28,6376963245.518704,30,2156797938.2966623
window_17725.csv,17725,1,20.715128821254858,"NormAc, AltMSL, IAS",30,5143847068.906274,30,2137681029.1454887,30,2005185054.7911243,30,1927844441.739479,30,441487725.8079093,30,7415013108.227769,30,2533893361.7606916
window_1775.csv,1775,4,65.72415308501294,"AltMSL, E1 FFlow, E1 EGT1",30,34526862014.355156,30,116075089.3804219,30,2994305977.0883565,30,814713014.9307339,30,2429308908.5309997,29,7401915689.137937,30,456745088.32250607
window_17750.csv,17750,1,19.64510126606856,"AltMSL, NormAc, IAS",30,6169120710.906044,30,2428398096.391979,30,2222940307.8073106,30,1989233823.846147,30,571114870.9111779,30,6035221878.78042,30,2667023801.9426885
window_17775.csv,17775,0,22.947513943614084,"IAS, E1 RPM, E1 FFlow",29,414.0980196892323,30,1820.1602455089278,30,1584.4548825571562,0,19.057860588861868,30,1132.4838315316772,26,113.91488915706496,30,6419040234.510226
window_17800.csv,17800,0,23.03040630820534,"E1 FFlow, E1 RPM, E1 EGT1",19,41.20228271644112,30,2243.5183348374258,30,4724.232917003205,0,20.74827241299373,30,371.24276394055124,18,84.8586963114843,29,3944034824.358148
window_17825.csv,17825,2,21.76463516731752,"AltMSL, E1 CHT1, IAS",30,7224868506.855172,30,142211094.0507976,30,278372539.5877156,30,5102934115.314189,30,535100708.86848754,28,6068102854.162488,30,822373810.4017696
window_17850.csv,17850,2,22.097326455462014,"AltMSL, E1 CHT1, IAS",30,4503203072.413801,30,264437454.4701326,30,208591526.45188317,30,4142923831.0815854,30,136932734.43812764,28,7663046035.608305,30,1155972391.337718
window_17875.csv,17875,4,17.004406474943483,"AltMSL, E1 CHT1, IAS",30,3720689298.846944,30,193838511.50980172,30,342068592.44825584,30,3305096097.756217,30,167047458.53106192,28,6307906974.454931,30,790764003.7597522
window_17900.csv,17900,1,14.607514674474693,"E1 FFlow, E1 CHT1, E1 EGT1",30,484736818.2715434,30,779511977.5488113,30,1809764219.803091,30,1420749748.0248854,30,957409013.910084,29,5829458887.489971,30,623756088.1564411
window_17925.csv,17925,1,19.172585425496543,"E1 FFlow, E1 CHT1, E1 RPM",30,945573980.181596,30,1500597666.3581846,30,2061952486.5513816,30,1573497920.9361594,30,572003478.8887826,29,7492654530.416933,30,596323887.143029
window_17950.csv,17950,1,18.619629167181504,"E1 RPM, E1 FFlow, AltMSL",30,1867808520.2404795,30,3170144035.6974125,30,3124260812.6515117,30,939996200.6929969,30,341704768.0531794,29,7087509042.1573,30,1385267563.4038434
window_17975.csv,17975,1,19.79816506788327,"AltMSL, E1 RPM, E1 FFlow",30,3966398191.9577436,30,3147215950.9941926,30,2972804257.0042896,30,220167743.475222,30,122315122.14254504,28,6810936881.770988,30,1970295718.0209634
window_1800.csv,1800,4,66.59127307100931,"AltMSL, NormAc, E1 FFlow",30,34670794424.29353,30,337533353.912729,30,3548628612.6329384,30,491687561.6055567,30,3050359412.399295,30,7722517403.658063,30,1844271139.4458175
window_18000.csv,18000,1,19.478875307531652,"AltMSL, IAS, E1 RPM",30,5944280546.006955,30,2133895632.1550145,30,1844625569.859396,30,750597891.6430928,30,249933970.25204477,27,6154725729.497963,30,2173420741.8139753
window_18025.csv,18025,0,25.526057882194223,"IAS, E1 RPM, E1 FFlow",30,541.6655728726106,30,1850.2546417482574,30,1587.3105113879392,20,30.710089440444726,30,1075.1566416177557,25,133.70806871279268,30,6719552298.543773
window_18050.csv,18050,0,27.211609684842774,"IAS, E1 FFlow, E1 RPM",26,67.67907715577414,30,2505.7289090368454,30,5166.961640462435,6,27.811917582665888,29,379.18261467137023,17,85.15423032855662,30,4644559985.171199
window_18075.csv,18075,2,19.75202501125571,"AltMSL, E1 CHT1, IAS",30,7126225332.144413,30,223098202.76353794,30,264977176.95723215,30,4798064867.910102,30,443979087.80630404,28,5088659918.562108,30,1001795950.3373398
window_18100.csv,18100,2,18.049084247713015,"NormAc, AltMSL, E1 CHT1",30,4328972120.01736,30,309024357.32163626,30,151921412.52858117,30,3922949093.1589837,30,174196570.62557957,30,6424319767.568184,30,1285464144.9474318
window_18125.csv,18125,2,14.549448629589204,"E1 CHT1, IAS, AltMSL",30,1477870918.9977996,30,381426222.2918416,30,1367781817.3364787,30,2908032101.3077836,30,528240436.2995818,28,5622232081.263769,30,1597042352.275307
window_18150.csv,18150,1,13.591081857426671,"E1 CHT1, E1 EGT1, E1 FFlow",30,290346057.02000445,30,220159764.86027053,30,318467385.3984885,30,1465792570.0580711,30,329594251.1985313,29,5395804296.880185,30,232874193.830387
window_18175.csv,18175,1,17.858326149055227,"NormAc, E1 CHT1, AltMSL",30,275539785.7357923,30,119851061.85230635,30,228761380.77779278,30,1538876472.2405598,30,94064998.27405234,30,7691387567.807897,30,198589988.9992748
window_18200.csv,18200,1,15.288413912390789,"NormAc, E1 CHT1, IAS",30,140270610.5695059,30,94809701.5634024,30,242199146.7233043,30,1245223701.7568636,30,82655877.03003545,30,6562592644.04421,30,367470600.6911785
window_18225.csv,18225,1,19.447008097029702,"E1 CHT1, IAS, AltMSL",30,311517126.4379132,30,138484911.9778908,30,248597016.80412474,30,917594937.4659212,30,86510012.88051277,29,7908906832.236679,30,381151490.01839924
window_1825.csv,1825,4,70.42337803214515,"AltMSL, E1 FFlow, E1 EGT1",30,35703336740.69137,30,433845163.75412124,30,5087864757.405921,30,435114859.0650033,30,3911280618.8533635,29,9537454821.3433,30,1859282862.3083549
window_18250.csv,18250,1,11.535620183806023,"E1 CHT1, AltMSL, IAS",30,349162115.6264119,30,218943990.2828341,30,258581973.81615448,30,644980880.243939,30,60578995.922898114,28,5284018574.998839,30,306802819.6464957
window_18275.csv,18275,1,17.49085880822106,"IAS, E1 CHT1, E1 RPM",30,221310724.60884097,30,311466467.7056514,30,267405989.9423641,30,408769552.1076255,30,27402000.331842072,29,6960744127.165402,30,430708907.01215535
window_18300.csv,18300,1,14.015006079254269,"IAS, AltMSL, E1 RPM",30,405482251.7063998,30,327352167.87622416,30,278623211.9911593,30,198551489.07720786,30,65991796.4103764,28,6218786918.616386,30,468887541.5949331
window_18325.csv,18325,1,10.985031851877569,"NormAc, IAS, AltMSL",30,590045456.5848343,30,385616794.00021774,30,282518748.20691544,30,22443567.764473792,30,39948660.84856122,30,4828709363.468769,30,617349001.699393
window_18350.csv,18350,1,12.86651487205741,"NormAc, AltMSL, IAS",30,627467108.0468174,30,219470463.01550835,30,303898628.5448759,30,143213547.38671008,29,143343864.262685,30,5255091763.709233,30,328650536.78841555
window_18375.csv,18375,1,14.487529643682592,"E1 RPM, AltMSL, E1 CHT1",30,531951114.57741576,30,608137171.5964974,29,799533114.5769509,30,304837313.0869858,30,199004786.01289532,27,5430878709.673927,30,214846028.16971856
window_18400.csv,18400,1,19.915445770043785,"E1 RPM, E1 FFlow, AltMSL",30,1590291620.5053983,30,3089199121.1395645,30,3070347370.8713503,30,518434214.605888,30,452008647.61402136,28,7529467962.51736,30,1097128234.3802474
window_18425.csv,18425,1,20.331150772322886,"AltMSL, E1 FFlow, E1 RPM",30,2934313897.208977,30,2356558555.4090204,30,2371762739.804226,30,955727367.4326867,30,375296288.2815099,28,8081848595.04892,30,1845540409.6219237
window_18450.csv,18450,1,16.643905794819087,"NormAc, AltMSL, E1 FFlow",30,3978809885.598017,30,1540174273.4088762,30,1622776720.560537,30,1297874784.4565291,30,743320545.6893551,30,6028204349.099875,30,1380121841.186998
window_18475.csv,18475,1,16.91227241900593,"AltMSL, IAS, E1 RPM",30,4672614177.346813,30,1555276657.2586298,30,1396480399.5397842,30,1407848660.6840293,30,811783783.7401208,28,5447037892.823327,30,2260211965.831937
window_1850.csv,1850,4,70.27603049101062,"AltMSL, E1 FFlow, E1 EGT1",30,35971689424.456535,30,584741233.4136769,30,5531254900.381583,30,727345106.320138,30,3876055224.5842767,28,9542113460.127686,30,2105601245.3641586
window_18500.csv,18500,1,17.378569607273114,"AltMSL, NormAc, IAS",30,5561041043.301154,30,979348040.3787552,30,470836644.3532563,30,1314636418.6776466,30,310363741.1846585,30,5436394206.527138,30,2803460717.21601
window_18525.csv,18525,1,17.84175542601379,"AltMSL, IAS, E1 RPM",30,6328769369.705272,30,1643112651.9038348,30,1321605556.3005447,30,990645390.7721872,30,500702217.7492175,29,5166272815.2827835,30,2794679759.332251
window_18550.csv,18550,0,20.868534580000933,"IAS, E1 EGT1, E1 CHT1",25,307.96143775435286,29,1154.0943348985857,29,744.5123203583275,30,38.30841692697999,30,899.320571287674,18,91.66106906904402,30,5766342635.76196
window_18575.csv,18575,2,29.674009380125717,"AltMSL, E1 CHT1, E1 FFlow",30,7981215067.660841,30,2394438070.5500045,30,2691871765.759656,30,4336134233.9810295,30,2451123553.813849,28,6629307261.277584,30,2316316556.433457
window_18600.csv,18600,1,25.63861908487421,"E1 FFlow, AltMSL, E1 RPM",30,5507257800.7134495,30,2361575213.904215,30,6676139964.747473,30,330549653.074312,30,2273964467.9580393,28,7126595447.910179,30,1461335321.576871
window_18625.csv,18625,2,15.138208304227211,"AltMSL, E1 CHT1, IAS",30,3073432772.257845,30,231412307.1778075,28,115768234.32539959,30,3029964077.8639383,30,200550352.60135663,29,5341982193.712757,30,1115061187.5941439
