file,cluster_id,nearest_dist,viol_count_total,viol_sev_total
window_18600.csv,1,8.96297674087636,1,7.950463465621829
window_18625.csv,1,5.499516143986737,0,5.529683602428005
window_18650.csv,1,6.400595733216928,6,12.675752535735633
window_18675.csv,13,4.389045261334458,6,14.27949398110384
window_18700.csv,13,3.721053882691861,3,8.230693697465474
window_18725.csv,13,8.055276830607042,9,29.40626500718303
window_1875.csv,3,7.402976423104963,10,25.595094241958893
window_18750.csv,14,7.489868687555055,9,23.361112648788417
window_18775.csv,14,4.317087425576949,4,11.219446808412725
window_18800.csv,14,3.545788223754226,2,9.15479562732028
window_18825.csv,14,3.919993257939433,3,11.45934491441067
window_18850.csv,0,10.776207991790896,6,22.361281922192383
window_18875.csv,1,12.328970760549034,6,11.397559411236555
window_18900.csv,1,8.845275865893498,1,9.342937129750464
window_18925.csv,1,6.549007403051989,2,10.462650214903476
window_18950.csv,12,5.812441708032496,8,23.77750080003307
window_18975.csv,13,2.5859056999515384,1,7.417861408816043
window_1900.csv,3,8.595874059811212,8,26.61743452300649
window_19000.csv,13,3.471369803872287,3,9.972086344968904
window_19025.csv,13,4.858841243793743,7,16.4109744880482
window_19050.csv,10,6.448615930042202,11,25.06219306577955
window_19075.csv,10,7.303218100029361,9,29.286917433672915
window_19100.csv,10,5.087988507206005,6,18.744204742224134
window_19125.csv,10,5.41144801758082,5,20.797936524812
window_19150.csv,10,5.20186376749223,10,19.01570721402393
window_19175.csv,10,6.017876828368892,12,24.71866223675554
window_19200.csv,14,6.747813013226307,6,20.21107700036214
window_19225.csv,14,5.574027196012869,4,18.496318714215235
window_1925.csv,3,9.492858286330511,9,27.37258920382452
window_19250.csv,14,3.614680809738892,4,11.14623442407374
window_19275.csv,14,2.6592903441653193,1,7.077699103976437
window_19300.csv,14,3.7486221111953735,5,10.90849131894258
window_19325.csv,14,3.340461646751059,2,10.208370261001722
window_19350.csv,14,12.515851239687048,13,39.09579690297648
window_19375.csv,1,10.956899781642308,4,9.554418057720184
window_19400.csv,1,7.735652797061603,0,8.355487594679394
window_19425.csv,1,5.466747142575464,4,9.279163188173106
window_19450.csv,13,3.0078445923112977,0,9.174026616126651
window_19475.csv,13,4.34021916905958,5,13.032609549612314
window_1950.csv,3,9.542807590052767,7,21.261937683799793
window_19500.csv,13,4.029973818013554,5,13.581626063329958
window_19525.csv,13,4.503503675689008,6,14.127405421237134
window_19550.csv,13,4.712935579755774,7,15.691438341561405
window_19575.csv,10,5.332830488585206,11,22.628001205823168
window_19600.csv,10,5.478773572159537,9,24.77444158442952
window_19625.csv,12,7.766580999464506,10,46.95032350323784
window_19650.csv,14,7.220891062700568,6,17.52047164352939
window_19675.csv,14,7.476620047157295,10,23.06088630707962
window_19700.csv,14,5.426593270170142,8,17.63629407007677
window_19725.csv,11,5.429838009155562,8,16.548723804385215
window_1975.csv,6,9.660661924534503,6,20.612792455666195
window_19750.csv,0,4.433180830840532,2,8.847772768471566
window_19775.csv,0,3.771263829938812,3,8.944687712686386
window_19800.csv,0,5.289197765283851,0,5.580410380239737
window_19825.csv,0,2.701655372975465,0,5.884565109749503
window_19850.csv,0,3.5931319675029285,2,7.856677693379646
window_19875.csv,0,3.722695129421852,0,5.536576019166454
window_19900.csv,0,2.888998513731522,2,8.06851266601039
window_19925.csv,0,3.240436932804064,1,6.562489846401811
window_19950.csv,0,3.4777536762479246,1,6.159328450071873
window_19975.csv,0,3.547451976045644,0,4.812680231871214
window_2000.csv,6,9.426530131165288,8,20.998327896698477
window_20000.csv,0,3.697778464861424,0,3.280074368236863
window_20025.csv,0,4.177734795889535,0,3.895412077945576
window_20050.csv,0,4.84704780321599,2,7.24560400195141
window_20075.csv,0,5.177236493408663,0,5.171369791859917
window_20100.csv,0,5.498513564919796,0,2.9333698314530103
window_20125.csv,0,5.897115309386778,0,3.778292886468903
window_20150.csv,0,6.293745468491632,0,3.699907760758123
window_20175.csv,0,6.594523531485145,0,4.785705584800099
window_20200.csv,0,8.14667865666692,3,8.744497094432651
window_20225.csv,0,8.741577763509484,2,7.332054556332267
window_2025.csv,6,10.381245694974911,11,26.77891038839767
window_20250.csv,0,9.345239340212386,1,8.072063506753546
window_20275.csv,0,8.576080130887894,1,6.1082221252649065
window_20300.csv,0,7.316341041011394,0,6.180098527670554
window_20325.csv,0,2.2469624634613172,2,6.23612511247773
window_20350.csv,0,25.45073356437138,3,9.79475659328831
window_20375.csv,0,21.549573949919047,3,10.007766285155547
window_20400.csv,0,17.682239589279174,3,6.98896305911757
window_20425.csv,0,14.45640514187584,2,6.15981525813031
window_20450.csv,0,11.58012798817146,0,4.708510739713373
window_20475.csv,0,9.232343683857977,0,4.9926835738137765
window_2050.csv,6,7.867606889892377,6,22.570909561405113
window_20500.csv,0,7.259276733213048,0,4.121158183041736
window_20525.csv,0,5.6846982306571165,0,3.916927543606696
window_20550.csv,0,4.1719582096741865,0,2.995008303500436
window_20575.csv,0,3.0046880690293505,0,2.4837586537969196
window_20600.csv,0,4.079172876541671,0,5.713110215111659
window_20625.csv,0,1.9069989900197877,0,5.638734472510908
window_20650.csv,0,3.772781984709526,0,4.872670500027551
window_20675.csv,0,2.0804926273944835,1,6.283206719643287
window_20700.csv,0,4.6206681093120165,3,9.961331001322373
window_20725.csv,0,6.206309139078515,2,10.268992974433155
window_2075.csv,6,6.033911046851842,7,17.516989624477876
window_20750.csv,0,6.009028211121621,0,6.990403697930702
window_20775.csv,0,5.442821939766159,2,8.17998470421956
window_20800.csv,0,4.393979078881639,3,8.099353441398865
window_20825.csv,0,6.761984498146889,0,6.668934512413351
window_20850.csv,0,3.278399596434137,1,5.127203615180347
window_20875.csv,0,5.715244137093693,0,5.201314497347317
window_20900.csv,0,7.039059169696381,0,7.7370352937032605
window_20925.csv,0,7.201235742088361,1,8.63773965513142
window_20950.csv,0,3.762438157893592,0,5.168012965149325
window_20975.csv,14,9.771975729240603,7,26.664661929718157
window_2100.csv,6,5.324922951053534,5,15.491655602674406
window_21000.csv,14,9.222048815554356,7,27.869166724915527
window_21025.csv,0,6.510628753547752,1,5.065015766961894
window_21050.csv,0,7.622226819687287,1,7.279547415538381
window_21075.csv,0,7.50719076642191,1,5.846672179553982
window_21100.csv,0,8.188128352593331,2,9.986089097119171
window_21125.csv,14,15.611373478298496,11,35.61836110139678
window_21150.csv,1,8.175413796969059,2,9.900845108352776
